"Uberstrain","Name","Data.Source.Accession.No..Sequencing.Platform.Sequencing.Library.Insert.Size.Experiment.Status.","Source.Niche","Source.Type","Source.Details","Collection.Year","Collection.Month","Collection.Day","Collection.Time","Continent","Country","Region","District","City","Post.Code","Latitude","Longitude","Lab.Contact","Species","Serological.Group","Serotype","EcoR.Cluster","Path.Nonpath","Simple.Patho","Simple.Disease","Comment","Bio.Project.ID","Project.ID","Disease","Sample.ID","Secondary.Sample.ID","Date.Entered","Release.Date","Barcode","Differences","ST","ST.Complex","Lineage","Subspecies","adk","fumC","gyrB","icd","mdh","purA","recA"
"ESC_PA9404AA","CRIE_Sson_41","SRR10907184;ILLUMINA;Paired;;SRX7575356;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876216","SRS6009968","2020-01-18","2020-01-17","ESC_PA9404AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9405AA","CRIE_Sson_40","SRR10907186;ILLUMINA;Paired;;SRX7575354;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876215","SRS6009966","2020-01-18","2020-01-17","ESC_PA9405AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9406AA","CRIE_Sson_39","SRR10907187;ILLUMINA;Paired;;SRX7575353;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876214","SRS6009965","2020-01-18","2020-01-17","ESC_PA9406AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9407AA","CRIE_Sson_38","SRR10907188;ILLUMINA;Paired;;SRX7575352;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876213","SRS6009964","2020-01-18","2020-01-17","ESC_PA9407AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9408AA","CRIE_Sson_36","SRR10907190;ILLUMINA;Paired;;SRX7575350;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876211","SRS6009962","2020-01-18","2020-01-17","ESC_PA9408AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9409AA","CRIE_Sson_35","SRR10907191;ILLUMINA;Paired;;SRX7575349;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876210","SRS6009961","2020-01-18","2020-01-17","ESC_PA9409AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9410AA","CRIE_Sson_34","SRR10907192;ILLUMINA;Paired;;SRX7575348;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876209","SRS6009960","2020-01-18","2020-01-17","ESC_PA9410AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9411AA","CRIE_Sson_32","SRR10907194;ILLUMINA;Paired;;SRX7575346;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876207","SRS6009958","2020-01-18","2020-01-17","ESC_PA9411AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9412AA","CRIE_Sson_31","SRR10907195;ILLUMINA;Paired;;SRX7575345;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876206","SRS6009957","2020-01-18","2020-01-17","ESC_PA9412AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9413AA","CRIE_Sson_4","SRR10907196;ILLUMINA;Paired;;SRX7575344;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876179","SRS6009956","2020-01-18","2020-01-17","ESC_PA9413AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9414AA","CRIE_Sson_30","SRR10907197;ILLUMINA;Paired;;SRX7575343;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876205","SRS6009955","2020-01-18","2020-01-17","ESC_PA9414AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9415AA","CRIE_Sson_29","SRR10907198;ILLUMINA;Paired;;SRX7575342;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876204","SRS6009954","2020-01-18","2020-01-17","ESC_PA9415AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9416AA","CRIE_Sson_28","SRR10907199;ILLUMINA;Paired;;SRX7575341;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876203","SRS6009953","2020-01-18","2020-01-17","ESC_PA9416AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9417AA","CRIE_Sson_27","SRR10907200;ILLUMINA;Paired;;SRX7575340;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876202","SRS6009952","2020-01-18","2020-01-17","ESC_PA9417AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9418AA","CRIE_Sson_26","SRR10907201;ILLUMINA;Paired;;SRX7575339;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876201","SRS6009951","2020-01-18","2020-01-17","ESC_PA9418AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9419AA","CRIE_Sson_25","SRR10907202;ILLUMINA;Paired;;SRX7575338;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876200","SRS6009950","2020-01-18","2020-01-17","ESC_PA9419AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9420AA","CRIE_Sson_24","SRR10907203;ILLUMINA;Paired;;SRX7575337;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876199","SRS6009949","2020-01-18","2020-01-17","ESC_PA9420AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9421AA","CRIE_Sson_23","SRR10907204;ILLUMINA;Paired;;SRX7575336;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876198","SRS6009948","2020-01-18","2020-01-17","ESC_PA9421AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9424AA","CRIE_Sson_3","SRR10907207;ILLUMINA;Paired;;SRX7575333;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876178","SRS6009945","2020-01-18","2020-01-17","ESC_PA9424AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9427AA","CRIE_Sson_18","SRR10907210;ILLUMINA;Paired;;SRX7575330;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876193","SRS6009942","2020-01-18","2020-01-17","ESC_PA9427AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9428AA","CRIE_Sson_17","SRR10907211;ILLUMINA;Paired;;SRX7575329;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876192","SRS6009941","2020-01-18","2020-01-17","ESC_PA9428AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9429AA","CRIE_Sson_16","SRR10907212;ILLUMINA;Paired;;SRX7575328;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876191","SRS6009940","2020-01-18","2020-01-17","ESC_PA9429AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9430AA","CRIE_Sson_15","SRR10907213;ILLUMINA;Paired;;SRX7575327;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876190","SRS6009939","2020-01-18","2020-01-17","ESC_PA9430AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9434AA","CRIE_Sson_2","SRR10907218;ILLUMINA;Paired;;SRX7575322;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876177","SRS6009934","2020-01-18","2020-01-17","ESC_PA9434AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_PA9435AA","CRIE_Sson_1","SRR10907219;ILLUMINA;Paired;;SRX7575321;SRA","","","",NA,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Central Research Institute of Epidemiology","Shigella sonnei","","",NA,"","","","","PRJNA599083","SRP242535","","SAMN13876176","SRS6009933","2020-01-18","2020-01-17","ESC_PA9435AA",NA,152,"ST152 Cplx","B1",NA,11,63,7,1,14,7,7
"ESC_RA4875AA","SCPM-O-B-8727 (U173)","SRR11822873;ILLUMINA;Paired;;SRX8373494;SRA","Human","Human","Homo sapiens; urine",2018,9,5,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA244815","SRP041240","","SAMN14979320","SRS6688677","2020-05-21","2020-05-21","ESC_RA4875AA",NA,1858,"ST14 Cplx","",NA,13,14,10,14,17,11,85
"ESC_RA4876AA","SCPM-O-B-8726 (U172)","SRR11822874;ILLUMINA;Paired;;SRX8373493;SRA","Human","Human","Homo sapiens; urine",2018,9,5,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA244815","SRP041240","","SAMN14979319","SRS6688676","2020-05-21","2020-05-21","ESC_RA4876AA",NA,1858,"ST14 Cplx","",NA,13,14,10,14,17,11,85
"ESC_RA4877AA","SCPM-O-B-8725 (U170)","SRR11822875;ILLUMINA;Paired;;SRX8373492;SRA","Human","Human","Homo sapiens; urine",2018,5,31,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA244815","SRP041240","","SAMN14979318","SRS6688675","2020-05-21","2020-05-21","ESC_RA4877AA",NA,69,"ST69 Cplx","D",NA,21,35,27,6,5,5,4
"ESC_RA4878AA","SCPM-O-B-8731 (U153)","SRR11822876;ILLUMINA;Paired;;SRX8373491;SRA","Human","Human","Homo sapiens; urine",2015,11,29,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA244815","SRP041240","","SAMN14979317","SRS6688674","2020-05-21","2020-05-21","ESC_RA4878AA",NA,1196,"","AxB1",NA,6,6,33,26,11,8,2
"ESC_RA4879AA","SCPM-O-B-8729 (U99)","SRR11822877;ILLUMINA;Paired;;SRX8373490;SRA","Human","Human","Homo sapiens; urine",2015,10,12,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA244815","SRP041240","","SAMN14979316","SRS6688673","2020-05-21","2020-05-21","ESC_RA4879AA",NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29
"ESC_RA4880AA","SCPM-O-B-8728 (U75)","SRR11822878;ILLUMINA;Paired;;SRX8373489;SRA","Human","Human","Homo sapiens; urine",2015,7,8,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA244815","SRP041240","","SAMN14979315","SRS6688672","2020-05-21","2020-05-21","ESC_RA4880AA",NA,58,"ST155 Cplx","AxB1",NA,6,4,4,16,24,8,14
"ESC_RA4881AA","SCPM-O-B-8737 (U20)","SRR11822879;ILLUMINA;Paired;;SRX8373488;SRA","Human","Human","Homo sapiens; urine",2016,12,14,NA,"Europe","Russia","Yaroslavl Oblast","Yaroslavl","Yaroslavl",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA244815","SRP041240","","SAMN14979314","SRS6688671","2020-05-21","2020-05-21","ESC_RA4881AA",NA,14,"ST14 Cplx","B2",NA,14,14,10,14,17,7,10
"ESC_RA4882AA","SCPM-O-B-8735 (K447)","SRR11822880;ILLUMINA;Paired;;SRX8373487;SRA","Human","Human","Homo sapiens; urine",2007,2,15,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA244815","SRP041240","","SAMN14979313","SRS6688670","2020-05-21","2020-05-21","ESC_RA4882AA",NA,46,"ST46 Cplx","A",NA,8,7,1,8,8,8,6
"ESC_RA4883AA","SCPM-O-B-8738 (K261)","SRR11822881;ILLUMINA;Paired;;SRX8373486;SRA","Human","Human","Homo sapiens; urine",2006,2,9,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA244815","SRP041240","","SAMN14979312","SRS6688669","2020-05-21","2020-05-21","ESC_RA4883AA",NA,38,"ST38 Cplx","D",NA,4,26,2,25,5,5,19
"ESC_SA1669AA","SCPM-O- B-8768 (U26)","SRR12512405;ILLUMINA;Paired;;SRX9003054;SRA","Human","Human","Homo sapiens; urine",2016,12,26,NA,"Europe","Russia","Yaroslavl Oblast","Yaroslavl","Yaroslavl",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN15897753","SRS7255927","2020-08-28","2020-08-25","ESC_SA1669AA",NA,9239,"ST446 Cplx","AxB1",NA,6,19,33,26,11,8,341
"ESC_SA1670AA","SCPM-O- B-8724 (U19)","SRR12512406;ILLUMINA;Paired;;SRX9003053;SRA","Human","Human","Homo sapiens; urine",2016,12,29,NA,"Europe","Russia","Yaroslavl Oblast","Yaroslavl","Yaroslavl",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN15897752","SRS7255928","2020-08-28","2020-08-25","ESC_SA1670AA",NA,10102,"","B2",NA,13,44,9,22,579,30,34
"ESC_VA4272AA","SCPM-O-B-8871 (B-3421E/19)","SRR14536096;ILLUMINA;Paired;;SRX10880294;SRA","Human","Human","Homo sapiens; blood",2019,10,15,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN19186170","SRS8973585","2021-05-16","2021-05-15","ESC_VA4272AA",NA,127,"","B2",NA,13,14,19,36,23,11,10
"ESC_VA5692AA","KD314","SRR14289393;ILLUMINA;Paired;;SRX10647321;SRA","Laboratory","Laboratory","laboratory",2020,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Skolkovo Institute of Science and Technology","Escherichia coli","","",NA,"","","","","PRJNA723343","SRP315609","","SAMN18814846","SRS8742841","2021-06-01","2021-05-07","ESC_VA5692AA",NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2
"ESC_VA5693AA","KD314","SRR14289394;ILLUMINA;Paired;;SRX10647320;SRA","Laboratory","Laboratory","laboratory",2020,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Skolkovo Institute of Science and Technology","Escherichia coli","","",NA,"","","","","PRJNA723343","SRP315609","","SAMN18814845","SRS8742840","2021-06-01","2021-05-07","ESC_VA5693AA",NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2
"ESC_VA5694AA","KD314","SRR14289395;ILLUMINA;Paired;;SRX10647319;SRA","Laboratory","Laboratory","laboratory",2020,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Skolkovo Institute of Science and Technology","Escherichia coli","","",NA,"","","","","PRJNA723343","SRP315609","","SAMN18814844","SRS8742839","2021-06-01","2021-05-07","ESC_VA5694AA",NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2
"ESC_VA5695AA","KD314","SRR14289396;ILLUMINA;Paired;;SRX10647318;SRA","Laboratory","Laboratory","laboratory",2020,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Skolkovo Institute of Science and Technology","Escherichia coli","","",NA,"","","","","PRJNA723343","SRP315609","","SAMN18814843","SRS8742838","2021-06-01","2021-05-07","ESC_VA5695AA",NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2
"ESC_VA5696AA","KD263","SRR14289397;ILLUMINA;Paired;;SRX10647317;SRA,SRR14289407;ILLUMINA;Paired;;SRX10647307;SRA","Laboratory","Laboratory","laboratory",2019,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Skolkovo Institute of Science and Technology","Escherichia coli","","",NA,"","","","","PRJNA723343","SRP315609","","SAMN18814842","SRS8742827","2021-06-01","2021-05-07","ESC_VA5696AA",NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2
"ESC_VA5699AA","KD263","SRR14289400;ILLUMINA;Paired;;SRX10647314;SRA","Laboratory","Laboratory","laboratory",2019,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Skolkovo Institute of Science and Technology","Escherichia coli","","",NA,"","","","","PRJNA723343","SRP315609","","SAMN18814839","SRS8742835","2021-06-01","2021-05-07","ESC_VA5699AA",NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2
"ESC_VA5706AA","KD314","SRR14289408;ILLUMINA;Paired;;SRX10647306;SRA","Laboratory","Laboratory","laboratory",2020,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Skolkovo Institute of Science and Technology","Escherichia coli","","",NA,"","","","","PRJNA723343","SRP315609","","SAMN18814847","SRS8742826","2021-06-01","2021-05-07","ESC_VA5706AA",NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2
"ESC_VA5707AA","KD263","SRR14289409;ILLUMINA;Paired;;SRX10647305;SRA","Laboratory","Laboratory","laboratory",2019,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Skolkovo Institute of Science and Technology","Escherichia coli","","",NA,"","","","","PRJNA723343","SRP315609","","SAMN18814838","SRS8742828","2021-06-01","2021-05-07","ESC_VA5707AA",NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2
"ESC_VA5708AA","KD263","SRR14289410;ILLUMINA;Paired;;SRX10647304;SRA","Laboratory","Laboratory","laboratory",2019,NA,NA,NA,"Europe","Russia","","","",NA,60,100,"Skolkovo Institute of Science and Technology","Escherichia coli","","",NA,"","","","","PRJNA723343","SRP315609","","SAMN18814837","SRS8742825","2021-06-01","2021-05-07","ESC_VA5708AA",NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2
"ESC_WA0373AA","SCPM-O--8957 (U11)","SRR15082260;ILLUMINA;Paired;;SRX11392325;SRA","Human","Human","Homo sapiens; urine",2016,12,21,NA,"Europe","Russia","Yaroslavl Oblast","Yaroslavl","Yaroslavl",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN19845047","SRS9436718","2021-07-09","2021-07-09","ESC_WA0373AA",NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29
"ESC_WA0375AA","SCPM-O--8970 (K353)","SRR15082262;ILLUMINA;Paired;;SRX11392323;SRA","Human","Human","Homo sapiens; urine",2006,7,17,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN19845045","SRS9436716","2021-07-09","2021-07-09","ESC_WA0375AA",NA,12,"ST12 Cplx","B2",NA,13,13,9,13,16,10,9
"ESC_WA0377AA","SCPM-O--9014 (U275)","SRR15082264;ILLUMINA;Paired;;SRX11392321;SRA","Human","Human","Homo sapiens; urine",2019,6,12,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN19845077","SRS9436714","2021-07-09","2021-07-09","ESC_WA0377AA",NA,-2165,"","D",NA,21,-195,27,6,5,5,4
"ESC_WA0382AA","SCPM-O--9010 (U202k)","SRR15082272;ILLUMINA;Paired;;SRX11392313;SRA","Human","Human","Homo sapiens; urine",2019,2,5,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN19845072","SRS9436709","2021-07-09","2021-07-09","ESC_WA0382AA",NA,405,"ST405 Cplx","",NA,35,37,29,25,4,5,73
"ESC_WA0383AA","SCPM-O--8730 (U152)","SRR15082273;ILLUMINA;Paired;;SRX11392312;SRA","Human","Human","Homo sapiens; urine",2015,12,8,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN19845044","SRS9436708","2021-07-09","2021-07-09","ESC_WA0383AA",NA,1196,"","AxB1",NA,6,6,33,26,11,8,2
"ESC_WA0388AA","SCPM-O--8769 (U48)","SRR15082282;ILLUMINA;Paired;;SRX11392303;SRA","Human","Human","Homo sapiens; urine",2015,4,7,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN19845067","SRS9436703","2021-07-09","2021-07-09","ESC_WA0388AA",NA,405,"ST405 Cplx","",NA,35,37,29,25,4,5,73
"ESC_WA0390AA","SCPM-O--8734 (K369)","SRR15082284;ILLUMINA;Paired;;SRX11392301;SRA","Human","Human","Homo sapiens; urine",2006,9,20,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN19845043","SRS9436701","2021-07-09","2021-07-09","ESC_WA0390AA",NA,12358,"ST10 Cplx","A",NA,10,11,4,8,1153,13,2
"ESC_WA0391AA","SCPM-O--8770 (B3664)","SRR15082285;ILLUMINA;Paired;;SRX11392300;SRA","Human","Human","Homo sapiens; Lumbar liquor",2014,10,8,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN19845065","SRS9436700","2021-07-09","2021-07-09","ESC_WA0391AA",NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29
"ESC_WA0393AA","SCPM-O--8771 (A6)","SRR15082287;ILLUMINA;Paired;;SRX11392298;SRA","Human","Human","Homo sapiens; urine",2017,11,21,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN19845063","SRS9436698","2021-07-09","2021-07-09","ESC_WA0393AA",NA,569,"","",NA,13,38,84,13,17,64,34
"ESC_WA0401AA","SCPM-O--8965 (U115)","SRR15082297;ILLUMINA;Paired;;SRX11392288;SRA","Human","Human","Homo sapiens; urine",2015,9,11,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN19845056","SRS9436690","2021-07-09","2021-07-09","ESC_WA0401AA",NA,127,"","B2",NA,13,14,19,36,23,11,10
"ESC_WA0409AA","SCPM-O--8733 (K113)","SRR15082306;ILLUMINA;Paired;;SRX11392279;SRA","Human","Human","Homo sapiens; urine",2005,8,9,NA,"Europe","Russia","Moscow","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN19845041","SRS9436682","2021-07-09","2021-07-09","ESC_WA0409AA",NA,501,"","",NA,35,132,2,27,37,5,4
"ESC_WA6653AA","U152","traces-0xqoYll;ILLUMINA;Paired;;NA;Uploaded","Human","Human","",2015,12,8,NA,"Europe","Russia","Moscow","","Moskva",NA,NA,NA,"SRCAMB","Escherichia coli","O91","",NA,"Pathogen","UPEC","UTI","","","","UTI","","","2021-09-12","2021-09-12","ESC_WA6653AA",NA,1196,"","AxB1",NA,6,6,33,26,11,8,2
"ESC_XA3933AA","SCPM-O-B-9428","SRR16690170;ILLUMINA;Paired;;SRX12890753;SRA,SRR16690169;OXFORD_NANOPORE;Single;;SRX12890754;SRA","Human","Human","Homo sapiens; feces",2018,7,30,NA,"Europe","Russia","Saint Petersburg","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN22830671","SRS10833290","2021-11-02","2021-11-02","ESC_XA3933AA",NA,678,"","B1",NA,6,6,5,136,9,7,7
"ESC_XA3934AA","SCPM-O-B-9427","SRR16690172;ILLUMINA;Paired;;SRX12890751;SRA,SRR16690171;OXFORD_NANOPORE;Single;;SRX12890752;SRA","Human","Human","Homo sapiens; feces",2018,7,30,NA,"Europe","Russia","Saint Petersburg","","",NA,NA,NA,"SRCAMB","Escherichia coli","","",NA,"","","","","PRJNA269675","SRP051099","","SAMN22830670","SRS10833289","2021-11-02","2021-11-02","ESC_XA3934AA",NA,678,"","B1",NA,6,6,5,136,9,7,7
"ESC_XA3990AA","DR165-CEF","traces-0NeDlyP;ILLUMINA;Paired;;NA;Uploaded,traces-0dLbnDS;ILLUMINA;Paired;;NA;Uploaded","Wild Animal","Invertebrate","Milvus migrans lineatus",2018,7,7,NA,"Europe","Russia","Altai Krai","","Pervomayskoye",NA,NA,NA,"M. Dolejska, UVPS Brno CZ","Escherichia coli","","",NA,"","","","","","","","","","2022-04-26","2022-05-27","ESC_XA3990AA",NA,624,"ST648 Cplx","",NA,92,4,87,96,70,58,91
